time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-07-28T21:48:21.300Z,17.9785,-67.1771,4,1.8,Md,4,288,0.07006859,0.28,pr,pr16210013,2016-07-29T01:03:32.330Z,"0km ENE of Pole Ojea, Puerto Rico",earthquake,2.2,1.1,0,3,reviewed,pr,pr
2016-07-28T21:43:19.000Z,52.8035,-166.8364,3.6,1.6,ml,8,259.199979264002,0.8848406,0.29,ak,ak13832429,2016-08-08T22:42:21.609Z,"120km S of Unalaska, Alaska",earthquake,1.8,0.5,,8,reviewed,ak,ak
2016-07-28T21:40:09.000Z,63.2403,-151.3192,11.6,1.8,ml,25,39.5999968320002,0.3584278,0.63,ak,ak13815514,2016-08-08T22:38:07.196Z,"119km NNW of Talkeetna, Alaska",earthquake,0.2,0.2,,23,reviewed,ak,ak
2016-07-28T21:36:00.600Z,-6.5073,153.3722,56.48,4.4,mb,,155,2.564,0.9,us,us100069ik,2016-08-07T03:52:45.315Z,"228km S of Taron, Papua New Guinea",earthquake,14.7,9.3,0.134,16,reviewed,us,us
2016-07-28T21:35:50.940Z,33.3796667,-116.8385,7.82,1.16,ml,43,38,0.03292,0.18,ci,ci37642048,2016-07-28T22:19:56.140Z,"4km NE of Palomar Observatory, CA",earthquake,0.19,0.55,0.153,34,reviewed,ci,ci
2016-07-28T21:26:35.520Z,33.3928333,-116.3825,2.97,0.6,ml,25,116,0.06717,0.16,ci,ci37642032,2016-07-28T22:00:43.886Z,"15km N of Borrego Springs, CA",earthquake,0.24,0.57,0.097,14,reviewed,ci,ci
2016-07-28T21:23:17.000Z,51.6521,-178.0728,13.2,1.5,ml,19,183.599985312001,0.1491203,0.49,ak,ak13815513,2016-08-08T22:38:06.591Z,"26km S of Tanaga Volcano, Alaska",earthquake,0.3,0.1,,10,reviewed,ak,ak
2016-07-28T21:11:32.200Z,18.8325,-64.3639,42,2.4,Md,5,320.4,0.47790373,0.15,pr,pr16210012,2016-07-29T00:44:39.603Z,"53km NNE of Road Town, British Virgin Islands",earthquake,6.3,8,0,4,reviewed,pr,pr
2016-07-28T21:08:19.000Z,51.6145,-177.1008,27.1,1.1,ml,10,226.799981856001,0.1688833,0.41,ak,ak13832426,2016-08-08T22:42:45.910Z,"42km SW of Adak, Alaska",earthquake,2.3,1.1,,6,reviewed,ak,ak
2016-07-28T21:06:40.000Z,56.4738,-158.267,3.1,1.5,ml,11,190.799984736001,0.1904428,0.69,ak,ak13832425,2016-08-08T22:42:44.975Z,"39km NE of Chignik Lake, Alaska",earthquake,1.9,0.5,,9,reviewed,ak,ak
2016-07-28T21:01:45.220Z,35.682,-121.1278333,5.6,0.78,md,13,110,0.02108,0.04,nc,nc72667716,2016-07-29T02:01:05.866Z,"7km NE of San Simeon, California",earthquake,0.2,0.39,0.143,13,reviewed,nc,nc
2016-07-28T21:01:44.570Z,38.8181667,-122.8053333,3.3,0.26,md,10,93,0.006401,0.02,nc,nc72667711,2016-07-28T23:05:36.040Z,"6km NW of The Geysers, California",earthquake,0.48,0.97,,1,reviewed,nc,nc
2016-07-28T20:59:49.660Z,48.3755,-116.5223333,-0.72,1.96,ml,8,188,0.416,0.3,mb,mb80164189,2016-08-03T19:29:44.240Z,"7km N of Ponderay, Idaho",quarry blast,2.93,31.61,0.259,8,reviewed,mb,mb
2016-07-28T20:54:40.490Z,46.8543333,-121.7583333,2.17,0.37,ml,6,155,0.02432,0.04,uw,uw61172787,2016-07-28T21:09:22.110Z,"28km NNW of Packwood, Washington",earthquake,0.52,0.72,0.169,5,reviewed,uw,uw
2016-07-28T20:54:14.670Z,46.8541667,-121.7571667,1.19,0.74,ml,7,92,0.02385,0.06,uw,uw61172782,2016-07-28T21:06:45.690Z,"28km NNW of Packwood, Washington",earthquake,0.36,0.88,0.134,6,reviewed,uw,uw
2016-07-28T20:54:03.720Z,46.8568333,-121.7515,1.92,-0.02,md,6,103,0.01922,0.06,uw,uw60127808,2016-07-28T21:15:38.920Z,"28km NNW of Packwood, Washington",earthquake,0.51,0.88,0.133,6,reviewed,uw,uw
2016-07-28T20:53:48.390Z,46.856,-121.7575,1.32,0.25,ml,7,93,0.02278,0.07,uw,uw61172777,2016-07-28T21:14:03.160Z,"28km NNW of Packwood, Washington",earthquake,0.41,0.95,0.048,4,reviewed,uw,uw
2016-07-28T20:51:57.460Z,19.4045,-155.2826667,0.673,1.98,ml,13,76,0.007672,0.08,hv,hv61356251,2016-07-29T17:33:14.010Z,"5km WSW of Volcano, Hawaii",earthquake,0.14,0.27,0.16,8,reviewed,hv,hv
2016-07-28T20:50:45.000Z,52.8378,-166.8442,39.7,2,ml,11,233.999981280002,0.8578911,0.63,ak,ak13815512,2016-08-08T22:38:29.433Z,"117km S of Unalaska, Alaska",earthquake,0.9,1,,10,reviewed,ak,ak
2016-07-28T20:49:42.510Z,46.863,-121.7653333,0.47,-0.7,md,5,168,0.02397,0.05,uw,uw61172772,2016-07-28T21:31:33.360Z,"29km NNW of Packwood, Washington",earthquake,0.38,0.67,0.25,5,reviewed,uw,uw
2016-07-28T20:35:06.470Z,37.3986667,-121.7516667,6.18,1.57,md,38,33,0.02916,0.05,nc,nc72667696,2016-07-28T23:35:03.108Z,"6km ENE of East Foothills, California",earthquake,0.16,0.32,0.228,32,reviewed,nc,nc
2016-07-28T20:30:42.760Z,44.5658333,-110.7645,2.67,0.82,ml,5,140,0.08017,0.08,uu,uu60157092,2016-07-29T17:23:22.670Z,"12km NNE of Old Faithful Geyser, Wyoming",earthquake,0.48,6,0.186,2,reviewed,uu,uu
2016-07-28T20:25:46.438Z,36.5009,-116.0098,11.5,0.3,ml,15,244.33,0.166,0.1491,nn,nn00553661,2016-07-31T23:01:52.627Z,"32km N of Pahrump, Nevada",earthquake,,2.2,0.21,10,reviewed,nn,nn
2016-07-28T20:24:55.350Z,35.6815,-121.1246667,5.98,1.64,md,40,110,0.02367,0.06,nc,nc72667691,2016-07-30T02:07:41.550Z,"7km NE of San Simeon, California",earthquake,0.24,0.31,0.181,29,reviewed,nc,nc
2016-07-28T20:21:39.470Z,35.6816667,-121.1266667,6.05,1.2,md,27,111,0.02203,0.08,nc,nc72667686,2016-07-30T02:07:37.140Z,"7km NE of San Simeon, California",earthquake,0.2,0.35,0.159,16,reviewed,nc,nc
2016-07-28T20:17:41.557Z,39.6928,-119.9769,4.3,0.2,ml,4,147.18,0.086,0.092,nn,nn00553666,2016-07-28T21:17:54.414Z,"1km N of Cold Springs, Nevada",earthquake,,17,0.41,3,reviewed,nn,nn
2016-07-28T20:17:05.200Z,35.6806667,-121.1325,6.08,0.78,md,13,116,0.01734,0.05,nc,nc72667681,2016-07-30T02:07:07.081Z,"6km NE of San Simeon, California",earthquake,0.52,0.49,0.089,9,reviewed,nc,nc
2016-07-28T20:15:52.870Z,38.7726667,-122.747,1.54,0.34,md,22,75,0.01326,0.07,nc,nc72667676,2016-07-28T22:40:32.719Z,"0km ESE of The Geysers, California",earthquake,0.17,0.3,0.151,3,reviewed,nc,nc
2016-07-28T20:14:19.000Z,52.8432,-166.8639,27.1,3.5,ml,33,201.599983872001,0.8453147,0.73,ak,ak13815507,2016-08-08T22:38:28.354Z,"116km S of Unalaska, Alaska",earthquake,1,1.6,,25,reviewed,ak,ak
2016-07-28T20:13:20.550Z,35.6823333,-121.1245,6.15,3.22,ml,94,107,0.02379,0.07,nc,nc72667671,2016-07-29T07:52:05.186Z,"7km NE of San Simeon, California",earthquake,0.1,0.24,0.112,27,reviewed,nc,nc
2016-07-28T20:04:52.200Z,18.628,-64.6171,62,2.1,Md,3,320.4,0.32968171,0.05,pr,pr16210011,2016-07-29T00:23:36.065Z,"23km N of Road Town, British Virgin Islands",earthquake,7.5,4.2,0,3,reviewed,pr,pr
2016-07-28T20:00:51.450Z,35.6818333,-121.1255,5.72,1.15,md,17,110,0.02298,0.05,nc,nc72667666,2016-07-30T02:05:41.200Z,"7km NE of San Simeon, California",earthquake,0.2,0.37,0.1,14,reviewed,nc,nc
2016-07-28T19:48:59.850Z,36.81,-121.5371667,5.75,1.95,md,48,29,0.03214,0.07,nc,nc72667661,2016-07-28T23:05:04.020Z,"3km S of San Juan Bautista, California",earthquake,0.15,0.25,0.16,45,reviewed,nc,nc
2016-07-28T19:42:02.000Z,62.381,-151.8536,101.6,1.5,ml,26,50.3999959680003,0.4275981,0.47,ak,ak13815501,2016-08-08T22:38:27.506Z,"90km W of Talkeetna, Alaska",earthquake,0.3,0.5,,24,reviewed,ak,ak
2016-07-28T19:20:35.370Z,44.5741667,-110.7581667,5.73,1.75,ml,18,59,0.07858,0.17,uu,uu60157087,2016-08-01T19:46:04.030Z,"13km NNE of Old Faithful Geyser, Wyoming",earthquake,0.29,1.14,0.093,3,reviewed,uu,uu
2016-07-28T19:17:02.390Z,38.8216667,-122.822,2.73,0.27,md,5,156,0.009474,0.02,nc,nc72667656,2016-07-28T23:32:10.614Z,"7km NW of The Geysers, California",earthquake,1.26,0.89,,1,reviewed,nc,nc
2016-07-28T19:13:14.910Z,44.625,-114.3538333,2.96,1.66,ml,13,71,0.331,0.2,mb,mb80163624,2016-08-02T22:34:03.190Z,"16km NW of Challis, Idaho",earthquake,0.53,3.31,0.093,10,reviewed,mb,mb
2016-07-28T19:04:15.200Z,33.8261667,-117.1776667,-0.49,0.93,ml,39,56,0.0422,0.18,ci,ci37641896,2016-07-28T20:16:54.848Z,"4km NW of Nuevo, CA",quarry blast,0.28,31.61,0.109,11,reviewed,ci,ci
2016-07-28T19:01:32.000Z,51.5063,-173.9599,66.8,2.5,ml,14,215.999982720001,0.7707545,0.4,ak,ak13815018,2016-08-08T22:38:26.659Z,"78km SSE of Atka, Alaska",earthquake,5.8,6.7,,10,reviewed,ak,ak
2016-07-28T19:01:09.490Z,-6.136,154.4561,64.78,4.8,mb,,64,2.99,1.11,us,us10006863,2016-07-28T20:22:45.788Z,"115km W of Panguna, Papua New Guinea",earthquake,5,6.8,0.053,109,reviewed,us,us
2016-07-28T18:50:36.000Z,63.5278,-150.8334,12.4,0.8,ml,10,97.1999922240006,0.04671239,0.72,ak,ak13815017,2016-08-08T22:38:26.067Z,"95km W of Cantwell, Alaska",earthquake,0.4,0.2,,10,reviewed,ak,ak
2016-07-28T18:44:13.510Z,35.0458333,-118.3286667,-0.97,1.43,ml,9,99,0.05611,0.1,ci,ci37641888,2016-07-28T18:56:01.598Z,"14km W of Mojave, CA",quarry blast,0.3,31.61,0.147,3,reviewed,ci,ci
2016-07-28T18:41:07.200Z,44.6655,-110.0355,11.13,1.61,md,11,134,0.1047,0.17,uu,uu60157072,2016-08-01T19:44:59.410Z,"67km ENE of Old Faithful Geyser, Wyoming",earthquake,0.61,0.75,0.064,3,reviewed,uu,uu
2016-07-28T18:33:17.000Z,63.0971,-149.2056,15.1,0.7,ml,9,89.9999928000006,0.3090205,0.63,ak,ak13815016,2016-08-08T22:38:25.443Z,"35km SSW of Cantwell, Alaska",earthquake,0.4,0.4,,8,reviewed,ak,ak
2016-07-28T18:31:37.000Z,51.5772,-173.3847,37.6,2.5,ml,12,215.999982720001,0.8228568,0.3,ak,ak13815012,2016-08-08T22:38:24.858Z,"88km SE of Atka, Alaska",earthquake,1.9,2.1,,10,reviewed,ak,ak
2016-07-28T18:28:50.380Z,33.7285,-115.9456667,2.19,0.92,ml,29,138,0.07979,0.15,ci,ci37641864,2016-07-28T18:53:23.534Z,"20km ENE of Thermal, CA",earthquake,0.22,0.41,0.112,14,reviewed,ci,ci
2016-07-28T18:23:11.590Z,38.786,-122.6968333,1.51,0.27,md,13,141,0.01001,0.08,nc,nc72667646,2016-07-28T23:16:38.389Z,"4km SSE of Cobb, California",earthquake,0.32,0.38,0.341,2,reviewed,nc,nc
2016-07-28T18:22:48.000Z,52.7061,-166.7263,37,2,ml,13,241.199980704002,0.9998249,0.42,ak,ak13815011,2016-08-08T22:38:24.227Z,"130km S of Unalaska, Alaska",earthquake,1.2,2.5,,12,reviewed,ak,ak
2016-07-28T18:14:05.490Z,44.2975,-120.8655,-1.54,1.73,ml,9,254,0.3427,0.18,uw,uw61172727,2016-07-28T19:55:30.970Z,"2km W of Prineville, Oregon",explosion,2.04,31.61,0.109,8,reviewed,uw,uw
2016-07-28T18:11:59.600Z,33.2478333,-116.4083333,5.56,1.71,ml,63,30,0.02162,0.15,ci,ci37641856,2016-07-28T18:44:56.920Z,"3km WSW of Borrego Springs, CA",earthquake,0.13,0.37,0.175,54,reviewed,ci,ci
2016-07-28T18:03:05.470Z,34.0326667,-117.0773333,17.07,0.82,ml,19,77,0.07563,0.14,ci,ci37641848,2016-07-28T18:23:42.981Z,"3km W of Yucaipa, CA",earthquake,0.28,0.61,0.148,10,reviewed,ci,ci
2016-07-28T18:00:45.800Z,32.9715,-116.351,10.76,0.96,ml,26,73,0.0994,0.2,ci,ci37641832,2016-07-28T18:16:39.574Z,"24km NE of Pine Valley, CA",earthquake,0.29,0.61,0.204,15,reviewed,ci,ci
2016-07-28T17:48:23.000Z,59.9663,-152.6361,101.1,1.9,ml,54,53.9999956800003,0.1149844,0.39,ak,ak13815007,2016-08-08T22:38:23.612Z,"49km WNW of Anchor Point, Alaska",earthquake,0.3,0.2,,41,reviewed,ak,ak
2016-07-28T17:37:04.000Z,52.7849,-166.8049,4.3,1.8,ml,10,244.799980416002,0.91179,0.55,ak,ak13815006,2016-08-08T22:38:23.008Z,"122km S of Unalaska, Alaska",earthquake,1.2,0.4,,9,reviewed,ak,ak
2016-07-28T17:16:50.160Z,35.5403333,-119.3643333,26.12,1.89,ml,30,92,0.2885,0.26,ci,ci37641776,2016-07-29T01:49:31.594Z,"6km SSW of Wasco, CA",earthquake,0.44,1.21,0.218,22,reviewed,ci,ci
2016-07-28T17:16:48.000Z,51.4843,-176.0662,23.3,1.2,ml,9,287.999976960002,0.4311913,0.14,ak,ak13832414,2016-08-08T22:42:44.412Z,"60km SE of Adak, Alaska",earthquake,1.4,1.1,,6,reviewed,ak,ak
2016-07-28T17:11:06.000Z,52.778,-166.8498,13.8,2.5,ml,17,237.599980992002,0.8965187,0.69,ak,ak13815003,2016-08-08T22:38:22.431Z,"123km S of Unalaska, Alaska",earthquake,0.9,0.6,,16,reviewed,ak,ak
2016-07-28T17:08:25.000Z,52.6289,-166.7741,46.5,2.3,ml,13,255.599979552002,1.037554,0.44,ak,ak13815001,2016-08-08T22:38:21.845Z,"139km S of Unalaska, Alaska",earthquake,3.2,13.6,,12,reviewed,ak,ak
2016-07-28T17:04:07.000Z,62.272,-148.5621,5.7,1.1,ml,16,75.5999939520005,0.4761071,0.78,ak,ak13832411,2016-08-08T22:42:43.326Z,"55km NNE of Sutton-Alpine, Alaska",earthquake,0.4,0.5,,13,reviewed,ak,ak
2016-07-28T17:01:29.980Z,33.9486667,-116.324,1.68,1.16,ml,36,64,0.07091,0.16,ci,ci37641768,2016-07-28T17:21:20.928Z,"16km NNE of Thousand Palms, CA",earthquake,0.15,0.29,0.088,27,reviewed,ci,ci
2016-07-28T16:59:46.650Z,38.8143349,-122.8263321,1.81,0.56,md,7,99,0.005894,0.01,nc,nc72667616,2016-07-28T17:01:21.572Z,"7km NW of The Geysers, California",earthquake,0.62,1.07,,1,automatic,nc,nc
2016-07-28T16:58:04.000Z,59.481,-152.7985,79.5,1.5,ml,14,79.1999936640005,0.2775794,0.27,ak,ak13832410,2016-08-08T22:42:42.680Z,"63km WSW of Anchor Point, Alaska",earthquake,0.4,0.6,,10,reviewed,ak,ak
2016-07-28T16:49:49.000Z,52.7936,-166.8035,3.9,2.5,ml,20,226.799981856001,0.9055018,0.41,ak,ak13814999,2016-08-08T22:38:21.245Z,"121km S of Unalaska, Alaska",earthquake,0.7,0.4,,19,reviewed,ak,ak
2016-07-28T16:43:55.390Z,37.4766667,-118.7876667,8.56,0.77,md,16,109,0.1179,0.1,nc,nc72667606,2016-07-28T17:32:19.001Z,"25km SE of Mammoth Lakes, California",earthquake,0.32,0.98,0.182,14,reviewed,nc,nc
2016-07-28T16:36:26.000Z,64.798,-147.8794,18.8,0.2,ml,9,75.5999939520005,0.07545848,0.46,ak,ak13814998,2016-08-08T23:53:37.210Z,"7km SSW of College, Alaska",earthquake,0.3,0.1,,,reviewed,ak,ak
2016-07-28T16:34:42.000Z,59.8892,-151.7415,55.1,1.2,ml,19,68.3999945280004,0.2353586,0.85,ak,ak13814995,2016-08-08T22:38:20.082Z,"13km NNE of Anchor Point, Alaska",earthquake,0.3,0.3,,14,reviewed,ak,ak
2016-07-28T16:33:06.830Z,34.4761667,-118.4605,10.59,1.49,ml,35,59,0.03931,0.18,ci,ci37641720,2016-07-28T17:13:13.018Z,"8km NNE of Santa Clarita, CA",earthquake,0.2,0.46,0.144,27,reviewed,ci,ci
2016-07-28T16:27:51.000Z,33.9471667,-116.3253333,2.16,0.78,ml,17,78,0.06966,0.16,ci,ci37641712,2016-07-28T17:05:32.464Z,"15km NNE of Thousand Palms, CA",earthquake,0.22,0.34,0.052,9,reviewed,ci,ci
2016-07-28T16:25:50.980Z,33.9461667,-116.3256667,1.99,0.79,ml,24,78,0.06929,0.15,ci,ci37641704,2016-07-28T17:01:43.177Z,"15km NNE of Thousand Palms, CA",earthquake,0.19,0.33,0.082,15,reviewed,ci,ci
2016-07-28T16:17:26.000Z,51.485,-178.1456,12.1,1.3,ml,15,212.399983008001,0.3108171,0.48,ak,ak13832406,2016-08-08T22:42:41.954Z,"44km S of Tanaga Volcano, Alaska",earthquake,0.5,1.1,,9,reviewed,ak,ak
2016-07-28T16:13:34.240Z,35.2862,39.0889,27.88,4.4,mb,,93,4.022,0.96,us,us1000682z,2016-07-29T16:41:34.661Z,"48km NNE of As Sukhnah, Syria",earthquake,7.6,5.8,0.061,77,reviewed,us,us
2016-07-28T16:06:48.000Z,59.9415,-152.772,96.1,1.4,ml,13,71.9999942400005,0.1581035,0.16,ak,ak13832405,2016-08-08T22:42:41.264Z,"55km WNW of Anchor Point, Alaska",earthquake,0.9,1.1,,9,reviewed,ak,ak
2016-07-28T16:01:32.000Z,61.7884,-149.7836,35.8,1.1,ml,11,111.599991072001,0.1625951,0.71,ak,ak13832404,2016-08-08T22:42:40.699Z,"14km ENE of Willow, Alaska",earthquake,0.4,0.8,,9,reviewed,ak,ak
2016-07-28T15:59:32.240Z,33.9323333,-116.8348333,3.27,0.55,ml,27,84,0.04609,0.11,ci,ci37641688,2016-07-28T16:56:08.362Z,"4km E of Banning, CA",earthquake,0.19,0.51,0.074,7,reviewed,ci,ci
2016-07-28T15:58:33.000Z,51.8713,-174.0807,54.8,1.7,ml,7,269.999978400002,0.4024452,0.26,ak,ak13832403,2016-08-08T22:42:40.057Z,"37km SSE of Atka, Alaska",earthquake,9.4,7.5,,6,reviewed,ak,ak
2016-07-28T15:57:25.681Z,38.4878,-118.3646,2.9,0.1,ml,5,149.76,0.057,0.091,nn,nn00553616,2016-07-28T17:42:36.522Z,"23km E of Hawthorne, Nevada",earthquake,,3.3,0.19,2,reviewed,nn,nn
2016-07-28T15:55:23.020Z,33.953,-116.3228333,1.77,1.15,ml,26,81,0.07248,0.22,ci,ci37641680,2016-07-28T16:23:38.020Z,"16km NNE of Thousand Palms, CA",earthquake,0.28,0.49,0.157,25,reviewed,ci,ci
2016-07-28T15:52:14.160Z,38.6653,-118.7809,13.4,0.4,ml,4,308,0.206,0.0444,nn,nn00553597,2016-07-28T16:21:20.917Z,"20km NW of Hawthorne, Nevada",earthquake,,10.2,0.47,2,reviewed,nn,nn
2016-07-28T15:51:04.610Z,38.8225,-122.7768333,1.66,1.19,md,40,43,0.009621,0.05,nc,nc72667591,2016-07-28T22:36:02.949Z,"4km W of Cobb, California",earthquake,0.11,0.19,0.147,10,reviewed,nc,nc
2016-07-28T15:44:21.700Z,-16.8242,-172.5158,5.12,5.1,mb,,62,2.984,1.12,us,us1000683b,2016-07-29T16:26:58.069Z,"163km SE of Hihifo, Tonga",earthquake,6.8,4,0.07,66,reviewed,us,us
2016-07-28T15:34:09.390Z,26.9417,53.7754,36.96,4.6,mb,,78,2.955,0.97,us,us1000682i,2016-07-29T13:55:02.225Z,"48km NNW of Kish, Iran",earthquake,7,6.6,0.059,86,reviewed,us,us
2016-07-28T15:33:31.110Z,33.962,-116.3305,2.17,1.25,ml,28,65,0.06844,0.23,ci,ci37641672,2016-07-28T16:23:31.854Z,"16km E of Desert Hot Springs, CA",earthquake,0.29,0.48,0.192,26,reviewed,ci,ci
2016-07-28T15:31:39.780Z,41.8516667,-122.3303333,9.33,1.38,ml,4,159,0.07053,0.19,uw,uw61172677,2016-07-28T20:40:44.320Z,"21km NE of Montague, California",earthquake,0.64,1.38,0.191,3,reviewed,uw,uw
2016-07-28T15:31:08.820Z,44.572,-110.7541667,5.18,0.81,ml,7,139,0.08216,0.19,uu,uu60157042,2016-08-01T19:42:53.700Z,"13km NNE of Old Faithful Geyser, Wyoming",earthquake,0.62,2.55,0.115,2,reviewed,uu,uu
2016-07-28T15:31:06.760Z,33.5206667,-116.5496667,14.59,0.3,ml,18,94,0.03991,0.15,ci,ci37641664,2016-07-28T16:23:34.553Z,"12km ESE of Anza, CA",earthquake,0.31,0.36,0.041,8,reviewed,ci,ci
2016-07-28T15:26:32.000Z,64.7505,-148.4959,9.8,0.3,ml,8,82.7999933760005,0.2371552,0.29,ak,ak13814533,2016-08-08T23:53:36.566Z,"25km WSW of Ester, Alaska",earthquake,0.4,1.7,,,reviewed,ak,ak
2016-07-28T15:25:36.499Z,38.6522,-118.7445,12.3,0.4,ml,6,256.62,0.175,0.0674,nn,nn00553613,2016-07-28T17:36:26.259Z,"17km NW of Hawthorne, Nevada",earthquake,,5.4,0.27,2,reviewed,nn,nn
2016-07-28T15:21:39.030Z,38.8103333,-122.8195038,2.6,0.88,md,9,120,0.007699,0.03,nc,nc72667586,2016-07-28T15:23:18.045Z,"6km NW of The Geysers, California",earthquake,0.51,0.87,0.22,3,automatic,nc,nc
2016-07-28T15:20:08.930Z,38.8131667,-122.8168333,3.04,1.91,md,49,71,0.01056,0.06,nc,nc72667581,2016-07-28T22:15:03.860Z,"6km NW of The Geysers, California",earthquake,0.17,0.21,0.167,15,reviewed,nc,nc
2016-07-28T15:10:39.370Z,33.9481667,-116.323,1.87,0.93,ml,28,79,0.07168,0.14,ci,ci37641632,2016-07-28T16:21:55.337Z,"16km NNE of Thousand Palms, CA",earthquake,0.15,0.26,0.054,15,reviewed,ci,ci
2016-07-28T14:45:13.025Z,38.2651,-118.728,10,0.5,ml,7,192.3,0.176,0.0707,nn,nn00553592,2016-07-28T16:27:32.005Z,"30km SSW of Hawthorne, Nevada",earthquake,,7,0.06,2,reviewed,nn,nn
2016-07-28T14:42:35.000Z,53.8178,-163.2453,18.5,1.8,ml,11,226.799981856001,0.9450277,0.43,ak,ak13832400,2016-08-08T22:42:39.436Z,"115km S of False Pass, Alaska",earthquake,2.8,4.5,,10,reviewed,ak,ak
2016-07-28T14:28:14.690Z,37.5785,-118.8446667,4.81,2.25,md,42,84,0.01689,0.05,nc,nc72667566,2016-07-30T02:06:22.060Z,"13km SE of Mammoth Lakes, California",earthquake,0.19,0.34,0.198,32,reviewed,nc,nc
2016-07-28T14:20:27.580Z,35.7323333,-121.0626667,8.42,1.26,md,30,46,0.06886,0.08,nc,nc72667551,2016-07-30T02:05:05.377Z,"15km NE of San Simeon, California",earthquake,0.21,0.5,0.234,24,reviewed,nc,nc
2016-07-28T14:14:16.000Z,63.0933,-150.4281,107.1,1,ml,8,97.1999922240006,0.3611227,0.33,ak,ak13832399,2016-08-08T22:42:38.855Z,"81km WSW of Cantwell, Alaska",earthquake,1.2,1.4,,8,reviewed,ak,ak
2016-07-28T14:13:49.000Z,61.5159,-146.6768,30.1,1.2,ml,19,111.599991072001,0.3602244,0.47,ak,ak13832398,2016-08-08T22:42:37.993Z,"46km NNW of Valdez, Alaska",earthquake,0.2,0.8,,18,reviewed,ak,ak
2016-07-28T14:11:54.680Z,44.5711667,-110.7478333,2.18,0.98,md,6,143,0.08222,0.09,uu,uu60009445,2016-08-01T19:41:49.550Z,"13km NNE of Old Faithful Geyser, Wyoming",earthquake,0.39,8.04,0.344,4,reviewed,uu,uu
2016-07-28T14:11:47.480Z,44.5716667,-110.7626667,7.63,0.57,ml,8,136,0.07746,0.19,uu,uu60157017,2016-08-01T19:38:11.540Z,"13km NNE of Old Faithful Geyser, Wyoming",earthquake,0.5,0.99,0.305,3,reviewed,uu,uu
2016-07-28T14:00:40.000Z,52.7623,-166.7218,3,2.3,ml,14,241.199980704002,0.962994,0.51,ak,ak13814529,2016-08-08T22:38:41.860Z,"124km S of Unalaska, Alaska",earthquake,0.9,0.3,,13,reviewed,ak,ak
2016-07-28T14:00:21.850Z,34.0753333,-116.6896667,9.68,0.88,ml,35,129,0.05048,0.16,ci,ci37641560,2016-07-28T16:05:26.180Z,"10km WNW of Morongo Valley, CA",earthquake,0.22,0.34,0.142,14,reviewed,ci,ci
2016-07-28T13:59:56.510Z,44.5725,-110.7548333,7.82,0.74,ml,12,95,0.08149,0.21,uu,uu60157012,2016-08-01T19:35:04.280Z,"13km NNE of Old Faithful Geyser, Wyoming",earthquake,0.39,0.78,0.28,3,reviewed,uu,uu
2016-07-28T13:56:14.910Z,44.5698333,-110.761,4.39,1.63,ml,15,74,0.07953,0.15,uu,uu60157007,2016-07-29T18:01:32.640Z,"13km NNE of Old Faithful Geyser, Wyoming",earthquake,0.43,0.91,0.106,5,reviewed,uu,uu
2016-07-28T13:51:59.000Z,64.8939,-148.3138,10,0.4,ml,12,61.1999951040004,0.07456017,0.62,ak,ak13814528,2016-08-08T23:53:38.438Z,"15km WNW of Ester, Alaska",earthquake,0.2,,,,reviewed,ak,ak
2016-07-28T13:47:41.370Z,37.5816667,-118.9388333,0.04,0.73,md,22,106,0.03569,0.06,nc,nc72667541,2016-07-28T17:18:16.686Z,"7km SSE of Mammoth Lakes, California",earthquake,0.23,0.72,0.297,19,reviewed,nc,nc
2016-07-28T13:38:38.000Z,68.9428,-147.5063,12.3,0.9,ml,14,89.9999928000006,0.5147347,0.52,ak,ak13814527,2016-08-08T23:53:37.810Z,"121km NW of Arctic Village, Alaska",earthquake,0.1,0.2,,,reviewed,ak,ak
2016-07-28T13:35:16.410Z,37.5921667,-118.9408333,1.44,0.5,md,9,208,0.02843,0.03,nc,nc72667536,2016-07-28T17:12:45.561Z,"6km SSE of Mammoth Lakes, California",earthquake,1.13,1.01,0.182,7,reviewed,nc,nc
2016-07-28T13:33:49.000Z,61.396,-149.8677,37.9,1.1,ml,11,100.799991936001,0.3126137,0.2,ak,ak13814526,2016-08-08T22:38:39.904Z,"14km SSE of Big Lake, Alaska",earthquake,0.2,0.3,,9,reviewed,ak,ak
2016-07-28T13:30:55.000Z,63.0549,-150.9262,113.6,1.8,ml,48,21.5999982720001,0.4868869,0.4,ak,ak13814523,2016-08-08T22:38:38.245Z,"91km NNW of Talkeetna, Alaska",earthquake,0.2,0.3,,46,reviewed,ak,ak
2016-07-28T13:28:18.000Z,59.5384,-152.6402,77,1.4,ml,18,82.7999933760005,0.3198002,0.38,ak,ak13832392,2016-08-08T22:42:36.757Z,"52km WSW of Anchor Point, Alaska",earthquake,0.5,0.4,,12,reviewed,ak,ak
2016-07-28T13:26:48.000Z,65.977,-147.7564,16.6,1.4,ml,22,68.3999945280004,0.1473237,0.65,ak,ak13814521,2016-08-08T23:53:40.153Z,"124km N of College, Alaska",earthquake,0.2,0.1,,,reviewed,ak,ak
